Record_ID,Year,Month,village_name,problem_type,severity,affected_families,ngo_name,ngo_work
F27_REC00175,2015,Aug,"Varanasi, Uttar Pradesh",Malaria Outbreak | TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,Low,206,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F27_REC00176,2016,May,"Mumbai, Maharashtra",Malaria Outbreak | TB Burden | ASHA Worker Shortage,High,131,HMIS,"Health data reporting, facility monitoring, program evaluation"
F27_REC00177,2016,Jul,"Gaya, Bihar",Dengue Outbreak | TB Burden,Low,157,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F27_REC00178,2016,Jun,"Mysuru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,High,170,HMIS,"Health data reporting, facility monitoring, program evaluation"
F27_REC00179,2017,Jul,"Howrah, West Bengal",Dengue Outbreak | TB Burden,Low,158,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F27_REC00180,2015,Jul,"Madurai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak,Medium,161,HMIS,"Health data reporting, facility monitoring, program evaluation"
F27_REC00181,2017,Jul,"Howrah, West Bengal",Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,114,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F27_REC00182,2016,Jul,"Siliguri, West Bengal",Malaria Outbreak | TB Burden,Medium,118,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F27_REC00183,2016,Jan,"Lucknow, Uttar Pradesh",Malaria Outbreak | ASHA Worker Shortage,High,127,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F27_REC00184,2015,Feb,"Pune, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Institutional Deliveries,Low,136,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F27_REC00185,2015,Sep,"Mysuru, Karnataka",Low Immunization | ASHA Worker Shortage,Medium,41,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F27_REC00186,2017,Aug,"Agra, Uttar Pradesh",General Health Monitoring,Low,94,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F27_REC00187,2015,Feb,"Gaya, Bihar",Dengue Outbreak,Medium,139,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F27_REC00188,2017,May,"Patna, Bihar",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,198,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F27_REC00189,2015,May,"Surat, Gujarat",ASHA Worker Shortage,Medium,41,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F27_REC00190,2016,Aug,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak,Medium,194,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F27_REC00191,2015,Mar,"Mysuru, Karnataka",General Health Monitoring,High,54,HMIS,"Health data reporting, facility monitoring, program evaluation"
F27_REC00192,2015,Sep,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden,High,172,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F27_REC00193,2016,Apr,"Coimbatore, Tamil Nadu",TB Burden,Medium,116,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F27_REC00194,2015,Mar,"Howrah, West Bengal",Dengue Outbreak | TB Burden | Low Institutional Deliveries,Low,122,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F27_REC00195,2015,Jan,"Vadodara, Gujarat",TB Burden,Medium,97,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F27_REC00196,2015,Apr,"Kolkata, West Bengal",Malaria Outbreak | Dengue Outbreak,High,179,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F27_REC00197,2017,Jan,"Siliguri, West Bengal",TB Burden,Low,118,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F27_REC00198,2017,Apr,"Chennai, Tamil Nadu",Malaria Outbreak | TB Burden | Low Immunization,Medium,118,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F27_REC00199,2016,Jun,"Hubli, Karnataka",Malaria Outbreak,Low,134,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F30_REC00000,2016,Mar,"Kolkata, West Bengal",Malaria Outbreak | TB Burden,Medium,152,HMIS,"Health data reporting, facility monitoring, program evaluation"
F30_REC00001,2016,Aug,"Agra, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden,High,176,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00002,2015,Jul,"Kolkata, West Bengal",General Health Monitoring,Low,83,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00003,2016,Jan,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Medium,150,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00004,2016,Apr,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak | Low Institutional Deliveries,Medium,134,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00005,2015,Jul,"Hubli, Karnataka",TB Burden,Low,88,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00006,2016,Jan,"Lucknow, Uttar Pradesh",Dengue Outbreak | Low Immunization,High,99,HMIS,"Health data reporting, facility monitoring, program evaluation"
F30_REC00007,2016,Jan,"Surat, Gujarat",Malaria Outbreak | Low ANC Coverage,Medium,81,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00008,2016,Apr,"Pune, Maharashtra",Malaria Outbreak | TB Burden | Low Immunization,High,154,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00009,2016,Jul,"Agra, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak,Low,202,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F30_REC00010,2015,Aug,"Coimbatore, Tamil Nadu",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Low,176,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00011,2015,Jan,"Gaya, Bihar",Malaria Outbreak | TB Burden,Low,176,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00012,2015,May,"Madurai, Tamil Nadu",Malaria Outbreak,High,147,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00013,2016,Aug,"Lucknow, Uttar Pradesh",Dengue Outbreak | Low Institutional Deliveries,Low,105,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00014,2016,Jun,"Surat, Gujarat",Malaria Outbreak | Dengue Outbreak,Medium,168,HMIS,"Health data reporting, facility monitoring, program evaluation"
F30_REC00015,2016,Jun,"Patna, Bihar",General Health Monitoring,Low,105,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00016,2015,Apr,"Kolkata, West Bengal",Malaria Outbreak,Low,119,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00017,2015,Feb,"Varanasi, Uttar Pradesh",Malaria Outbreak,Low,51,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00018,2016,Jun,"Coimbatore, Tamil Nadu",Malaria Outbreak | TB Burden,High,120,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00019,2015,Mar,"Ahmedabad, Gujarat",Malaria Outbreak,Low,100,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F30_REC00020,2016,Feb,"Madurai, Tamil Nadu",Malaria Outbreak | ASHA Worker Shortage,Medium,104,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00021,2016,Mar,"Vadodara, Gujarat",ASHA Worker Shortage,High,52,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00022,2016,Feb,"Nagpur, Maharashtra",TB Burden,Low,78,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00023,2016,Jun,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,165,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00024,2015,Sep,"Madurai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | ASHA Worker Shortage,High,202,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00025,2015,Apr,"Kolkata, West Bengal",General Health Monitoring,Medium,79,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00026,2016,Jan,"Surat, Gujarat",Malaria Outbreak,Medium,63,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00027,2016,Aug,"Gaya, Bihar",Dengue Outbreak,Medium,105,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00028,2015,Feb,"Bengaluru, Karnataka",General Health Monitoring,Low,27,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00029,2015,Jan,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,Low,227,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00030,2015,Jul,"Varanasi, Uttar Pradesh",TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,Low,106,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00031,2015,Apr,"Ahmedabad, Gujarat",Malaria Outbreak | TB Burden,Low,153,HMIS,"Health data reporting, facility monitoring, program evaluation"
F30_REC00032,2015,Apr,"Bengaluru, Karnataka",Dengue Outbreak,Medium,89,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00033,2015,Jan,"Vadodara, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,217,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00034,2015,May,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden,Low,137,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00035,2015,Jan,"Howrah, West Bengal",TB Burden,Low,86,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F30_REC00036,2015,May,"Surat, Gujarat",TB Burden,High,104,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00037,2015,Jan,"Muzaffarpur, Bihar",Malaria Outbreak,Medium,80,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00038,2015,Sep,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak,Medium,174,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00039,2016,Mar,"Surat, Gujarat",General Health Monitoring,Low,96,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00040,2016,Jan,"Muzaffarpur, Bihar",Malaria Outbreak | Dengue Outbreak | Low ANC Coverage,Low,190,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00041,2015,Mar,"Bengaluru, Karnataka",Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,146,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00042,2015,Sep,"Patna, Bihar",Malaria Outbreak | TB Burden | Low ANC Coverage,Medium,128,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00043,2015,May,"Kolkata, West Bengal",Dengue Outbreak | Low Immunization,Medium,105,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00044,2015,Sep,"Nagpur, Maharashtra",Dengue Outbreak,Medium,101,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00045,2015,Jan,"Ahmedabad, Gujarat",Dengue Outbreak | TB Burden | Low Institutional Deliveries,Medium,134,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F30_REC00046,2015,Jan,"Coimbatore, Tamil Nadu",Malaria Outbreak,Low,74,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00047,2016,Jun,"Siliguri, West Bengal",Dengue Outbreak | TB Burden | ASHA Worker Shortage,High,130,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00048,2015,May,"Coimbatore, Tamil Nadu",Low Immunization,Medium,62,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00049,2016,May,"Vadodara, Gujarat",Dengue Outbreak | Low ANC Coverage | ASHA Worker Shortage,Low,106,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00050,2015,Jun,"Patna, Bihar",ASHA Worker Shortage,Medium,61,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00051,2016,May,"Lucknow, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak,High,165,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00052,2016,Feb,"Bengaluru, Karnataka",Malaria Outbreak | TB Burden,Low,170,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00053,2015,Mar,"Varanasi, Uttar Pradesh",Dengue Outbreak,Medium,116,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00054,2015,Apr,"Vadodara, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Medium,167,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00055,2016,Sep,"Madurai, Tamil Nadu",Malaria Outbreak | TB Burden,Low,168,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00056,2015,Aug,"Agra, Uttar Pradesh",Malaria Outbreak,Low,146,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00057,2015,Jul,"Hubli, Karnataka",Malaria Outbreak,Low,97,HMIS,"Health data reporting, facility monitoring, program evaluation"
F30_REC00058,2015,Apr,"Mysuru, Karnataka",Malaria Outbreak | TB Burden,High,134,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F30_REC00059,2016,Apr,"Chennai, Tamil Nadu",TB Burden,High,43,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00060,2016,Jan,"Ahmedabad, Gujarat",General Health Monitoring,High,67,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00061,2016,Mar,"Mysuru, Karnataka",Dengue Outbreak,Medium,129,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00062,2016,Feb,"Pune, Maharashtra",Malaria Outbreak | TB Burden,High,184,HMIS,"Health data reporting, facility monitoring, program evaluation"
F30_REC00063,2016,Mar,"Muzaffarpur, Bihar",Dengue Outbreak,Low,85,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00064,2016,Feb,"Bengaluru, Karnataka",Malaria Outbreak,Medium,159,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F30_REC00065,2016,Apr,"Lucknow, Uttar Pradesh",Malaria Outbreak,High,138,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F30_REC00066,2016,Sep,"Chennai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | TB Burden | Low ANC Coverage,Medium,228,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F30_REC00067,2015,Aug,"Bengaluru, Karnataka",Dengue Outbreak | TB Burden,Medium,106,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F30_REC00068,2016,Apr,"Chennai, Tamil Nadu",Malaria Outbreak,Medium,152,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00069,2015,Feb,"Surat, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,High,198,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F30_REC00070,2015,Sep,"Agra, Uttar Pradesh",Malaria Outbreak,Low,149,HMIS,"Health data reporting, facility monitoring, program evaluation"
